="description",="record_tracking_list_display_format_id",="age_group_desc",="record_tracking_list_event_id",="gender",="distance",="stroke_code",="course_code",="RANK",="swim_time",="individual_time_id",="relay_time_id",="preferred_name",="first_name",="last_name",="lsc_id",="club_code",="team_code",="ind_meet_name",="rel_meet_name",="country_code",="location",="location_country_code",="swim_date",="session_desc",="relay_lead_yn",="bios_display_swap_first_last_name_yn",="disable_name_swapping_yn"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="27",="1/1/1900 12:02:07 AM",="",="",="",="Roland",="Matthes",="US",="UN",="",="",="",="GDR",="Santa Clara",="USA",="7/12/1969",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="28",="1/1/1900 12:02:07 AM",="",="",="",="Roland",="Matthes",="US",="UN",="",="",="",="GDR",="Leipzig",="GDR",="8/14/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="29",="1/1/1900 12:02:07 AM",="",="",="",="Roland",="Matthes",="US",="UN",="",="",="",="GDR",="Leipzig",="GDR",="11/8/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="30",="1/1/1900 12:02:09 AM",="",="",="",="Charles",="Hickcox",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="8/29/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="31",="1/1/1900 12:02:10 AM",="",="",="",="Jed",="Graeff",="US",="UN",="",="",="",="USA",="Tokyo",="JPN",="10/13/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="32",="1/1/1900 12:02:10 AM",="",="",="",="Thomas",="Stock",="US",="UN",="",="",="",="USA",="Cuyahoga Falls",="USA",="8/10/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="33",="1/1/1900 12:02:11 AM",="",="",="",="Thomas",="Stock",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="8/20/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="111",="M",="200",="BK",="LCM",="34",="1/1/1900 12:02:13 AM",="",="",="",="Thomas",="Stock",="US",="UN",="",="",="",="USA",="Chicago",="USA",="7/2/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="1",="1/1/1900 12:02:03 AM",="143457183",="",="",="Regan",="Smith",="MN",="UN",="",="2019 World Champs",="",="USA",="Gwangju",="KOR",="7/26/2019",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="2",="1/1/1900 12:02:04 AM",="67638936",="",="Missy",="Melissa",="Franklin",="US",="STAR",="",="2012 Olympic Games",="",="USA",="London",="GBR",="8/3/2012",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="3",="1/1/1900 12:02:04 AM",="40763821",="",="",="Kirsty",="Coventry",="NC",="UN",="",="2009 World Champs ",="",="ZIM",="Rome",="ITA",="8/1/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="4",="1/1/1900 12:02:05 AM",="33173009",="",="",="Kirsty",="Coventry",="NC",="UN",="",="2008 Olympic Games",="",="ZIM",="Beijing",="CHN",="8/9/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="5",="1/1/1900 12:02:06 AM",="32276165",="",="Margaret",="Margaret",="Hoelzer",="WY",="KING",="",="2008 Olympic Trials",="",="USA",="Omaha",="USA",="6/29/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="6",="1/1/1900 12:02:06 AM",="29477888",="",="",="Kirsty",="Coventry",="NC",="TXLA",="",="2008 Missouri Grand Prix",="",="ZIM",="Columbia",="USA",="2/15/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="7",="1/1/1900 12:02:06 AM",="1077832",="",="",="Krisztina",="Egerszegi",="US",="UN",="",="1991 US European Championships",="",="HUN",="Athens",="GRE",="8/25/1991",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="8",="1/1/1900 12:02:08 AM",="",="",="",="Betsy",="Mitchell",="NE",="UN",="",="",="",="USA",="Orlando",="USA",="6/27/1986",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="9",="1/1/1900 12:02:09 AM",="",="",="",="Cornelia",="Sirch",="US",="UN",="",="",="",="GDR",="Guayaquil",="ECU",="8/7/1982",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="10",="1/1/1900 12:02:11 AM",="",="",="",="Rica",="Reinisch",="US",="UN",="",="",="",="GDR",="Moscow",="URS",="7/27/1980",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="11",="1/1/1900 12:02:11 AM",="",="",="",="Linda",="Jezek",="US",="UN",="",="",="",="USA",="Berlin",="FRG",="8/24/1978",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="12",="1/1/1900 12:02:12 AM",="",="",="",="Birgit",="Treiber",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="6/4/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="13",="1/1/1900 12:02:13 AM",="",="",="",="Antje",="Stille",="US",="UN",="",="",="",="GDR",="Tallin",="GDR",="3/13/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="14",="1/1/1900 12:02:14 AM",="",="",="",="Antje",="Stille",="US",="UN",="",="",="",="GDR",="Berlin",="FRG",="2/29/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="15",="1/1/1900 12:02:15 AM",="",="",="",="Birgit",="Treiber",="US",="UN",="",="",="",="GDR",="Cali",="COL",="7/25/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="16",="1/1/1900 12:02:16 AM",="",="",="",="Birgit",="Treiber",="US",="UN",="",="",="",="GDR",="Wittenberg",="GDR",="6/6/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="17",="1/1/1900 12:02:16 AM",="",="",="",="Nancy",="Garapick",="US",="UN",="",="",="",="CAN",="Brantford",="CAN",="4/27/1975",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="18",="1/1/1900 12:02:17 AM",="",="",="",="Ulrike",="Richter",="US",="UN",="",="",="",="GDR",="Vienna",="AUT",="8/25/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="19",="1/1/1900 12:02:18 AM",="",="",="",="Ulrike",="Richter",="US",="UN",="",="",="",="GDR",="Rostock",="FRG",="7/7/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="20",="1/1/1900 12:02:19 AM",="",="",="",="Melissa",="Belote",="US",="UN",="",="",="",="USA",="Munich",="FRG",="9/4/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="21",="1/1/1900 12:02:20 AM",="",="",="",="Melissa",="Belote",="US",="UN",="",="",="",="USA",="Munich",="FRG",="9/4/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="22",="1/1/1900 12:02:20 AM",="",="",="",="Melissa",="Belote",="US",="UN",="",="",="",="USA",="Chicago",="USA",="8/5/1972",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="23",="1/1/1900 12:02:21 AM",="",="",="Susie",="Susan",="Atwood",="US",="UN",="",="",="",="USA",="Louisville",="USA",="8/14/1969",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="24",="1/1/1900 12:02:23 AM",="",="",="",="Karen",="Muir",="US",="UN",="",="",="",="RSA",="Los Angeles",="USA",="7/21/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="25",="1/1/1900 12:02:24 AM",="",="",="",="Karen",="Muir",="US",="UN",="",="",="",="RSA",="Kimberley",="RSA",="1/6/1968",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="26",="1/1/1900 12:02:24 AM",="",="",="",="Elaine",="Tanner",="US",="UN",="",="",="",="CAN",="Winnipeg",="CAN",="6/26/1967",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="27",="1/1/1900 12:02:26 AM",="",="",="",="Karen",="Muir",="US",="UN",="",="",="",="RSA",="Lincoln",="USA",="8/18/1966",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="28",="1/1/1900 12:02:27 AM",="",="",="",="Karen",="Muir",="US",="UN",="",="",="",="RSA",="Beziers",="RSA",="7/25/1966",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="29",="1/1/1900 12:02:27 AM",="",="",="Cathy",="Cathy",="Ferguson",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="9/28/1964",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="30",="1/1/1900 12:02:28 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="8/4/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="31",="1/1/1900 12:02:28 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Perth",="AUS",="2/21/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="32",="1/1/1900 12:02:28 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Perth",="AUS",="2/18/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="33",="1/1/1900 12:02:29 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Sydney",="AUS",="2/10/1963",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="34",="1/1/1900 12:02:31 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Osaka",="JPN",="7/29/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="35",="1/1/1900 12:02:32 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Beppu",="JPN",="6/3/1962",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="36",="1/1/1900 12:02:33 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="7/30/1961",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="37",="1/1/1900 12:02:33 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="7/23/1960",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="38",="1/1/1900 12:02:33 AM",="",="",="",="Lynn",="Burke",="US",="UN",="",="",="",="USA",="Indianapolis",="USA",="7/15/1960",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="39",="1/1/1900 12:02:34 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="4/2/1960",="",="N",="N",="N"
="World Record Progressions",="2",="",="128",="F",="200",="BK",="LCM",="40",="1/1/1900 12:02:37 AM",="",="",="",="Satoko",="Tanaka",="US",="UN",="",="",="",="JPN",="Tokyo",="JPN",="7/12/1959",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="1",="1/1/1900 12:00:25 AM",="",="",="",="Adam",="Peaty",="US",="UN",="",="",="",="GBR",="Budapest",="HUN",="7/25/2017",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="2",="1/1/1900 12:00:26 AM",="",="",="",="Adam",="Peaty",="US",="UN",="",="",="",="GBR",="Budapest",="HUN",="7/25/2017",="Prelim",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="3",="1/1/1900 12:00:26 AM",="99479735",="",="",="Adam",="Peaty",="US",="UN",="",="2015 World Champs",="",="GBR",="Kazan",="RUS",="8/4/2015",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="4",="1/1/1900 12:00:26 AM",="",="",="",="Adam",="Peaty",="US",="",="",="",="",="GBR",="Berlin",="GER",="8/18/2014",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="4",="1/1/1900 12:00:26 AM",="",="",="",="Cameron",="van der Burgh",="US",="UN",="",="",="",="RSA",="Kazan",="RUS",="8/4/2015",="Prelim",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="6",="1/1/1900 12:00:26 AM",="40741686",="",="",="Cameron",="van der Burgh",="US",="UN",="",="2009 World Champs ",="",="RSA",="Rome",="ITA",="7/29/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="7",="1/1/1900 12:00:26 AM",="40718202",="",="",="Cameron",="van der Burgh",="US",="UN",="",="2009 World Champs ",="",="RSA",="Rome",="ITA",="7/26/2009",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="8",="1/1/1900 12:00:26 AM",="",="",="",="Felipe",="Franca",="US",="UN",="",="",="",="BRA",="Rio de Janeiro",="BRA",="5/8/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="9",="1/1/1900 12:00:27 AM",="",="",="",="Cameron",="van der Burgh",="US",="UN",="",="",="",="RSA",="Durban",="RSA",="4/18/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="10",="1/1/1900 12:00:27 AM",="",="",="",="Oleg",="Lisogor",="US",="UN",="",="",="",="UKR",="Berlin",="GER",="8/2/2002",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="11",="1/1/1900 12:00:27 AM",="",="",="Ed",="Glenn",="Moses",="CA",="NCAP",="",="",="",="USA",="Austin",="USA",="3/31/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="12",="1/1/1900 12:00:27 AM",="",="",="Anthony",="Anthony",="Robinson",="PC",="SCSC",="",="",="",="USA",="Austin",="USA",="3/29/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="13",="1/1/1900 12:00:27 AM",="",="",="",="Alexander",="Dzhaburiya",="US",="UN",="",="",="",="UKR",="Kharkov",="UKR",="4/27/1996",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="14",="1/1/1900 12:00:27 AM",="",="",="",="Mark",="Warnecke",="FG",="UN",="",="",="",="FRG",="Warendork",="FRG",="5/25/1995",="",="N",="N",="N"
="World Record Progressions",="2",="",="112",="M",="50",="BR",="LCM",="15",="1/1/1900 12:00:28 AM",="",="",="",="Dmitri",="Volkov",="US",="UN",="",="",="",="RUS",="Canet",="FRA",="6/25/1989",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="1",="1/1/1900 12:00:29 AM",="",="",="Lilly",="Lillia",="King",="IN",="UN",="",="",="",="USA",="Budapest",="HUN",="7/30/2017",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="2",="1/1/1900 12:00:29 AM",="77853905",="",="",="Ruta",="Meilutyte",="CA",="UN",="",="2013 World Champs",="",="LTU",="Barcelona",="ESP",="8/3/2013",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="3",="1/1/1900 12:00:29 AM",="77843627",="",="Yulia",="Yuliya",="Efimova",="CA",="UN",="",="2013 World Champs",="",="RUS",="Barcelona",="ESP",="8/3/2013",="Prelim",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="4",="1/1/1900 12:00:29 AM",="40973803",="",="",="Jessica",="Hardy",="US",="TROJ",="",="2009 U. S. Open",="",="USA",="Federal Way",="USA",="8/7/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="5",="1/1/1900 12:00:29 AM",="",="",="",="Jessica",="Hardy",="US",="",="",="",="",="USA",="Federal Way",="USA",="8/6/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="6",="1/1/1900 12:00:30 AM",="",="",="Yulia",="Yuliya",="Efimova",="CA",="",="",="",="",="RUS",="Rome",="ITA",="8/2/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="7",="1/1/1900 12:00:30 AM",="40470858",="",="",="Amanda",="Reason",="US",="UN",="",="2008 Olympic Invite",="",="CAN",="Montreal",="CAN",="7/8/2009",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="8",="1/1/1900 12:00:30 AM",="15161885",="",="",="Jade",="Edmistone",="US",="UN",="",="2006 AUS Commonwealth Games Trials",="",="AUS",="Melbourne",="AUS",="1/30/2006",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="9",="1/1/1900 12:00:30 AM",="",="",="",="Jade",="Edmistone",="US",="UN",="",="",="",="AUS",="Montreal",="CAN",="7/31/2005",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="10",="1/1/1900 12:00:30 AM",="",="",="",="Zoe",="Baker",="US",="UN",="",="",="",="GBR",="Manchester",="GBR",="7/30/2002",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="11",="1/1/1900 12:00:30 AM",="",="",="Penelope",="Penelope",="Heyns",="MW",="UN",="",="",="",="RSA",="Sydney",="AUS",="8/28/1999",="",="N",="N",="N"
="World Record Progressions",="2",="",="129",="F",="50",="BR",="LCM",="12",="1/1/1900 12:00:30 AM",="",="",="Penelope",="Penelope",="Heyns",="MW",="UN",="",="",="",="RSA",="New York",="USA",="8/1/1998",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="1",="1/1/1900 12:00:56 AM",="143205915",="",="",="Adam",="Peaty",="US",="UN",="",="2019 World Champs",="",="GBR",="Gwangju",="KOR",="7/21/2019",="Semi",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="2",="1/1/1900 12:00:57 AM",="132984417",="",="",="Adam",="Peaty",="US",="UN",="",="2018 European Champs ",="",="GBR",="Glasgow",="GBR",="8/4/2018",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="3",="1/1/1900 12:00:57 AM",="110466653",="",="",="Adam",="Peaty",="US",="UN",="",="2016 Olympic Games",="",="GBR",="Rio",="BRA",="8/7/2016",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="4",="1/1/1900 12:00:57 AM",="",="",="",="Adam",="Peaty",="US",="",="",="",="",="GBR",="Rio de Janeiro",="BRA",="8/6/2016",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="5",="1/1/1900 12:00:57 AM",="96066728",="",="",="Adam",="Peaty",="US",="UN",="",="British Swimming Championships 2015",="",="GBR",="London",="GBR",="4/17/2015",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="6",="1/1/1900 12:00:58 AM",="67544531",="",="",="Cameron",="van der Burgh",="US",="UN",="",="2012 Olympic Games",="",="RSA",="London",="GBR",="7/29/2012",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="7",="1/1/1900 12:00:58 AM",="40650478",="",="",="Brenton",="Rickard",="US",="UN",="",="2009 World Champs ",="",="AUS",="Rome",="ITA",="7/27/2009",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="8",="1/1/1900 12:00:58 AM",="33086832",="",="Kosuke",="Kosuke",="Kitajima",="CA",="UN",="",="2008 Olympic Games",="",="JPN",="Beijing",="CHN",="8/9/2008",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="9",="1/1/1900 12:00:59 AM",="18947471",="",="Brendan",="Brendan",="Hansen",="US",="TXLA",="",="2006 CA ConocoPhillips Nats",="",="USA",="Irvine",="USA",="8/1/2006",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="10",="1/1/1900 12:00:59 AM",="16237136",="",="Brendan",="Brendan",="Hansen",="US",="TXLA",="",="2004 US Olympic Trials",="",="USA",="Long Beach",="USA",="7/7/2004",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="11",="1/1/1900 12:00:59 AM",="23239058",="",="Kosuke",="Kosuke",="Kitajima",="CA",="UN",="",="2003 World Champs",="",="JPN",="Barcelona",="ESP",="7/21/2003",="Final",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="12",="1/1/1900 12:00:59 AM",="1077771",="",="",="Roman",="Sloudnov",="MR",="UN",="",="2001 World Champs",="",="RUS",="Fukuoka",="JPN",="7/23/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="13",="1/1/1900 12:00:59 AM",="",="",="",="Roman",="Sloudnov",="MR",="UN",="",="",="",="RUS",="Moscow",="URS",="6/29/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="14",="1/1/1900 12:01:00 AM",="",="",="",="Roman",="Sloudnov",="MR",="",="",="",="",="RUS",="Moscow",="RUS",="6/28/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="15",="1/1/1900 12:01:00 AM",="",="",="Ed",="Glenn",="Moses",="CA",="NCAP",="",="",="",="USA",="Austin",="USA",="3/28/2001",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="16",="1/1/1900 12:01:00 AM",="",="",="",="Roman",="Sloudnov",="MR",="UN",="",="",="",="RUS",="Moscow",="URS",="6/15/2000",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="17",="1/1/1900 12:01:00 AM",="",="",="",="Fred",="Deburghgraeve",="US",="UN",="",="",="",="BEL",="Atlanta",="USA",="7/20/1996",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="18",="1/1/1900 12:01:00 AM",="",="",="",="Karoly",="Guttler",="US",="UN",="",="",="",="HUN",="Sheffield",="GBR",="8/3/1993",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="19",="1/1/1900 12:01:01 AM",="",="",="",="Norbert",="Rozsa",="US",="UN",="",="",="",="HUN",="Rome",="ITA",="8/20/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="20",="1/1/1900 12:01:01 AM",="",="",="",="Vasily",="Ivanov",="US",="UN",="",="",="",="RUS",="Moscow",="URS",="6/11/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="20",="1/1/1900 12:01:01 AM",="",="",="",="Norbert",="Rozsa",="US",="UN",="",="",="",="HUN",="Perth",="AUS",="1/7/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="22",="1/1/1900 12:01:01 AM",="",="",="",="Adrian",="Moorhouse",="US",="UN",="",="",="",="GBR",="London",="GBR",="7/26/1990",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="22",="1/1/1900 12:01:01 AM",="",="",="",="Adrian",="Moorhouse",="US",="UN",="",="",="",="GBR",="Auckland",="NZL",="1/25/1990",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="22",="1/1/1900 12:01:01 AM",="",="",="",="Adrian",="Moorhouse",="US",="UN",="",="",="",="GBR",="Bonn",="FRG",="8/15/1989",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="22",="1/1/1900 12:01:01 AM",="",="",="",="Norbert",="Rozsa",="US",="UN",="",="",="",="HUN",="Perth",="AUS",="1/7/1991",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="26",="1/1/1900 12:01:01 AM",="",="",="Steve",="Steve",="Lundquist",="US",="UN",="",="",="",="USA",="Los Angeles",="USA",="7/29/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="27",="1/1/1900 12:01:02 AM",="",="",="John",="John",="Moffet",="US",="UN",="",="",="",="USA",="Indianapolis",="USA",="6/25/1984",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="28",="1/1/1900 12:01:02 AM",="",="",="Steve",="Steve",="Lundquist",="US",="UN",="",="",="",="USA",="Caracas",="VEN",="8/17/1983",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="29",="1/1/1900 12:01:02 AM",="",="",="Steve",="Steve",="Lundquist",="US",="UN",="",="",="",="USA",="Clovis",="USA",="8/6/1983",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="30",="1/1/1900 12:01:02 AM",="",="",="Steve",="Steve",="Lundquist",="US",="UN",="",="",="",="USA",="Indianapolis",="USA",="8/21/1982",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="31",="1/1/1900 12:01:02 AM",="",="",="Steve",="Steve",="Lundquist",="US",="UN",="",="",="",="USA",="Mission Viejo",="USA",="7/19/1982",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="32",="1/1/1900 12:01:02 AM",="",="",="",="Gerald",="Morken",="US",="UN",="",="",="",="GER",="Jonkoping",="SWE",="8/18/1977",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="33",="1/1/1900 12:01:03 AM",="",="",="",="John",="Hencken",="US",="UN",="",="",="",="USA",="Montreal",="CAN",="7/20/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="34",="1/1/1900 12:01:03 AM",="",="",="",="John",="Hencken",="US",="UN",="",="",="",="USA",="Montreal",="CAN",="7/19/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="35",="1/1/1900 12:01:03 AM",="",="",="",="John",="Hencken",="US",="UN",="",="",="",="USA",="Montreal",="CAN",="7/19/1976",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="35",="1/1/1900 12:01:03 AM",="",="",="",="John",="Hencken",="US",="UN",="",="",="",="USA",="Concord",="USA",="8/31/1974",="",="N",="N",="N"
="World Record Progressions",="2",="",="113",="M",="100",="BR",="LCM",="37",="1/1/1900 12:01:04 AM",="",="",="",="John",="Hencken",="US",="UN",="",="",="",="USA",="Belgrade",="SRB",="9/4/1973",="",="N",="N",="N"
